Ward code,Year,population,Square Kilometres,Population Density
E05009392,2013,8133.333333333333,0.6093333333333334,15172.57
E05009392,2014,8215.0,0.6093333333333334,15256.61
E05009392,2015,8231.0,0.6093333333333334,15263.6
E05009392,2016,8247.666666666666,0.6093333333333334,15212.0
E05009392,2017,8265.666666666666,0.6093333333333334,15240.26
E05009392,2018,8301.0,0.6093333333333334,15309.97
E05009392,2019,8334.0,0.6093333333333334,15372.57
E05009392,2020,8359.0,0.6093333333333334,15391.07
E05009392,2021,8417.333333333334,0.6093333333333334,15466.52
E05009392,2022,8482.666666666666,0.6093333333333334,15552.49
E05009392,2023,8538.666666666666,0.6093333333333334,15619.8
E05009392,2024,8592.333333333334,0.6093333333333334,15687.5
E05009392,2025,8738.0,0.6093333333333334,15846.65
E05009393,2013,8692.0,0.7185,13506.76
E05009393,2014,8728.0,0.7185,13538.29
E05009393,2015,8789.0,0.7185,13627.34
E05009393,2016,8713.5,0.7185,13464.53
E05009393,2017,8743.5,0.7185,13511.36
E05009393,2018,8803.0,0.7185,13600.38
E05009393,2019,8837.5,0.7185,13648.84
E05009393,2020,8823.0,0.7185,13619.27
E05009393,2021,8838.5,0.7185,13638.07
E05009393,2022,8864.5,0.7185,13679.16
E05009393,2023,8886.5,0.7185,13710.42
E05009393,2024,8904.0,0.7185,13736.97
E05009393,2025,8914.0,0.7185,13758.23
E05009394,2013,8877.0,0.8290000000000001,10970.61
E05009394,2014,9004.0,0.8290000000000001,11105.68
E05009394,2015,9073.0,0.8290000000000001,11191.05
E05009394,2016,9122.5,0.8290000000000001,11222.88
E05009394,2017,9132.0,0.8290000000000001,11231.64
E05009394,2018,9149.5,0.8290000000000001,11251.51
E05009394,2019,9175.5,0.8290000000000001,11282.47
E05009394,2020,9206.5,0.8290000000000001,11309.79
E05009394,2021,9271.0,0.8290000000000001,11375.97
E05009394,2022,9338.5,0.8290000000000001,11444.42
E05009394,2023,9402.5,0.8290000000000001,11509.01
E05009394,2024,9469.5,0.8290000000000001,11579.97
E05009394,2025,9672.5,0.8290000000000001,11791.02
E05009395,2013,8733.0,0.4705,18580.47
E05009395,2014,8728.0,0.4705,18570.2
E05009395,2015,8778.0,0.4705,18676.58
E05009395,2016,8639.5,0.4705,18383.31
E05009395,2017,8911.5,0.4705,18974.34
E05009395,2018,9216.0,0.4705,19635.04
E05009395,2019,9518.5,0.4705,20292.83
E05009395,2020,9514.5,0.4705,20285.57
E05009395,2021,9544.5,0.4705,20350.67
E05009395,2022,9587.5,0.4705,20442.95
E05009395,2023,9621.5,0.4705,20516.2
E05009395,2024,9650.0,0.4705,20577.46
E05009395,2025,9679.0,0.4705,20639.54
E05009396,2013,8690.0,0.949,9157.01
E05009396,2014,8937.0,0.949,9417.28
E05009396,2015,9004.0,0.949,9487.88
E05009396,2016,9217.0,0.949,9712.33
E05009396,2017,9243.0,0.949,9739.73
E05009396,2018,9270.0,0.949,9768.18
E05009396,2019,9302.0,0.949,9801.9
E05009396,2020,9394.0,0.949,9898.84
E05009396,2021,9533.0,0.949,10045.31
E05009396,2022,9683.0,0.949,10203.37
E05009396,2023,9827.0,0.949,10355.11
E05009396,2024,9959.0,0.949,10494.2
E05009396,2025,10381.0,0.949,10938.88
E05009397,2013,9780.5,0.8340000000000001,12517.88
E05009397,2014,9865.5,0.8340000000000001,12646.74
E05009397,2015,10261.0,0.8340000000000001,13276.77
E05009397,2016,10295.5,0.8340000000000001,13291.15
E05009397,2017,10319.5,0.8340000000000001,13328.68
E05009397,2018,10371.0,0.8340000000000001,13398.95
E05009397,2019,10414.0,0.8340000000000001,13457.9
E05009397,2020,10530.0,0.8340000000000001,13648.91
E05009397,2021,10676.5,0.8340000000000001,13880.56
E05009397,2022,10839.5,0.8340000000000001,14132.49
E05009397,2023,10997.0,0.8340000000000001,14379.12
E05009397,2024,11151.0,0.8340000000000001,14622.07
E05009397,2025,11236.5,0.8340000000000001,14754.87
E05009398,2013,8581.0,0.727,11803.3
E05009398,2014,8587.0,0.727,11811.55
E05009398,2015,8607.0,0.727,11839.06
E05009398,2016,8541.0,0.727,11748.28
E05009398,2017,8548.0,0.727,11757.91
E05009398,2018,8578.0,0.727,11799.17
E05009398,2019,8604.0,0.727,11834.94
E05009398,2020,8598.0,0.727,11826.69
E05009398,2021,8603.0,0.727,11833.56
E05009398,2022,8625.0,0.727,11863.82
E05009398,2023,8642.0,0.727,11887.21
E05009398,2024,8659.0,0.727,11910.59
E05009398,2025,8667.0,0.727,11921.6
E05009399,2013,8694.333333333334,0.5803333333333334,15901.73
E05009399,2014,8696.666666666666,0.5803333333333334,15902.48
E05009399,2015,8748.333333333334,0.5803333333333334,15977.21
E05009399,2016,8656.666666666666,0.5803333333333334,15806.87
E05009399,2017,8655.333333333334,0.5803333333333334,15804.2
E05009399,2018,8687.666666666666,0.5803333333333334,15865.55
E05009399,2019,8712.333333333334,0.5803333333333334,15913.63
E05009399,2020,8691.666666666666,0.5803333333333334,15876.78
E05009399,2021,8697.0,0.5803333333333334,15888.77
E05009399,2022,8709.0,0.5803333333333334,15909.84
E05009399,2023,8715.666666666666,0.5803333333333334,15919.88
E05009399,2024,8721.0,0.5803333333333334,15929.99
E05009399,2025,8724.0,0.5803333333333334,15935.47
E05009400,2013,7511.0,0.488,15391.39
E05009400,2014,7517.0,0.488,15403.69
E05009400,2015,7519.0,0.488,15407.79
E05009400,2016,7445.0,0.488,15256.15
E05009400,2017,7473.0,0.488,15313.52
E05009400,2018,7515.0,0.488,15399.59
E05009400,2019,7549.0,0.488,15469.26
E05009400,2020,7545.0,0.488,15461.07
E05009400,2021,7569.0,0.488,15510.25
E05009400,2022,7604.0,0.488,15581.97
E05009400,2023,7626.0,0.488,15627.05
E05009400,2024,7646.0,0.488,15668.03
E05009400,2025,7657.0,0.488,15690.57
E05009401,2013,9683.0,0.605,16004.96
E05009401,2014,9663.0,0.605,15971.9
E05009401,2015,9791.0,0.605,16183.47
E05009401,2016,9628.0,0.605,15914.05
E05009401,2017,9658.0,0.605,15963.64
E05009401,2018,9709.0,0.605,16047.93
E05009401,2019,9753.0,0.605,16120.66
E05009401,2020,9735.0,0.605,16090.91
E05009401,2021,9758.0,0.605,16128.93
E05009401,2022,9791.0,0.605,16183.47
E05009401,2023,9815.0,0.605,16223.14
E05009401,2024,9832.0,0.605,16251.24
E05009401,2025,9855.0,0.605,16289.26
E05009402,2013,8897.0,0.5880000000000001,15536.84
E05009402,2014,8913.5,0.5880000000000001,15556.81
E05009402,2015,8954.5,0.5880000000000001,15631.42
E05009402,2016,8833.0,0.5880000000000001,15404.7
E05009402,2017,8859.0,0.5880000000000001,15451.67
E05009402,2018,8913.5,0.5880000000000001,15546.67
E05009402,2019,8942.5,0.5880000000000001,15596.07
E05009402,2020,8924.0,0.5880000000000001,15560.54
E05009402,2021,8934.0,0.5880000000000001,15576.53
E05009402,2022,8961.5,0.5880000000000001,15624.71
E05009402,2023,8976.0,0.5880000000000001,15650.68
E05009402,2024,8988.5,0.5880000000000001,15673.76
E05009402,2025,9004.5,0.5880000000000001,15703.47
E05009403,2013,7926.0,0.7264999999999999,11832.87
E05009403,2014,7915.5,0.7264999999999999,11819.46
E05009403,2015,7961.5,0.7264999999999999,11877.53
E05009403,2016,7903.0,0.7264999999999999,11786.64
E05009403,2017,7906.0,0.7264999999999999,11798.04
E05009403,2018,7950.0,0.7264999999999999,11871.43
E05009403,2019,7991.0,0.7264999999999999,11940.1
E05009403,2020,7984.0,0.7264999999999999,11932.68
E05009403,2021,7992.0,0.7264999999999999,11947.17
E05009403,2022,8001.5,0.7264999999999999,11964.38
E05009403,2023,8014.0,0.7264999999999999,11984.57
E05009403,2024,8025.0,0.7264999999999999,12004.15
E05009403,2025,8026.0,0.7264999999999999,12005.96
E05009404,2013,9183.5,0.666,13858.39
E05009404,2014,9191.5,0.666,13870.55
E05009404,2015,9305.0,0.666,14045.82
E05009404,2016,9188.0,0.666,13869.12
E05009404,2017,9179.0,0.666,13855.36
E05009404,2018,9198.0,0.666,13885.08
E05009404,2019,9215.5,0.666,13911.22
E05009404,2020,9179.0,0.666,13855.55
E05009404,2021,9173.5,0.666,13847.7
E05009404,2022,9167.5,0.666,13839.53
E05009404,2023,9160.0,0.666,13829.05
E05009404,2024,9156.0,0.666,13822.43
E05009404,2025,9146.5,0.666,13808.74
E05009405,2013,8494.0,0.7233333333333333,12331.96
E05009405,2014,8534.333333333334,0.7233333333333333,12379.38
E05009405,2015,8562.333333333334,0.7233333333333333,12412.41
E05009405,2016,8512.666666666666,0.7233333333333333,12328.17
E05009405,2017,8529.666666666666,0.7233333333333333,12351.52
E05009405,2018,8581.666666666666,0.7233333333333333,12426.73
E05009405,2019,8622.666666666666,0.7233333333333333,12488.33
E05009405,2020,8618.333333333334,0.7233333333333333,12482.05
E05009405,2021,8636.333333333334,0.7233333333333333,12506.82
E05009405,2022,8657.333333333334,0.7233333333333333,12536.57
E05009405,2023,8679.333333333334,0.7233333333333333,12567.27
E05009405,2024,8698.666666666666,0.7233333333333333,12595.63
E05009405,2025,8704.666666666666,0.7233333333333333,12605.04
E05011095,2013,15395.0,1.763,8732.27
E05011095,2014,15792.0,1.763,8957.46
E05011095,2015,16239.0,1.763,9211.0
E05011095,2016,16985.0,1.763,9634.15
E05011095,2017,18155.0,1.763,10297.79
E05011095,2018,19322.0,1.763,10959.73
E05011095,2019,20530.0,1.763,11644.92
E05011095,2020,20992.0,1.763,11906.98
E05011095,2021,21345.0,1.763,12107.2
E05011095,2022,21668.0,1.763,12290.41
E05011095,2023,21963.0,1.763,12457.74
E05011095,2024,22373.0,1.763,12690.3
E05011095,2025,22868.0,1.763,12971.07
E05011096,2013,14545.0,0.926,15692.77
E05011096,2014,14617.0,0.926,15774.29
E05011096,2015,14904.5,0.926,16078.1
E05011096,2016,15019.5,0.926,16204.36
E05011096,2017,15197.0,0.926,16391.69
E05011096,2018,15415.0,0.926,16621.24
E05011096,2019,15636.5,0.926,16855.18
E05011096,2020,15682.0,0.926,16907.23
E05011096,2021,15703.0,0.926,16933.47
E05011096,2022,15708.0,0.926,16942.61
E05011096,2023,15701.5,0.926,16939.09
E05011096,2024,15745.0,0.926,16989.61
E05011096,2025,15886.0,0.926,17140.3
E05011097,2013,12932.0,1.331,9716.0
E05011097,2014,13001.0,1.331,9767.84
E05011097,2015,13255.0,1.331,9958.68
E05011097,2016,13268.0,1.331,9968.44
E05011097,2017,13301.0,1.331,9993.24
E05011097,2018,13336.0,1.331,10019.53
E05011097,2019,13403.0,1.331,10069.87
E05011097,2020,13377.0,1.331,10050.34
E05011097,2021,13339.0,1.331,10021.79
E05011097,2022,13276.0,1.331,9974.46
E05011097,2023,13209.0,1.331,9924.12
E05011097,2024,13188.0,1.331,9908.34
E05011097,2025,13182.0,1.331,9903.83
E05011098,2013,15630.0,0.823,18991.49
E05011098,2014,15692.0,0.823,19066.83
E05011098,2015,16048.0,0.823,19499.39
E05011098,2016,16152.0,0.823,19625.76
E05011098,2017,16233.0,0.823,19724.18
E05011098,2018,16319.0,0.823,19828.68
E05011098,2019,16420.0,0.823,19951.4
E05011098,2020,16372.0,0.823,19893.07
E05011098,2021,16274.0,0.823,19774.0
E05011098,2022,16160.0,0.823,19635.48
E05011098,2023,16010.0,0.823,19453.22
E05011098,2024,15933.0,0.823,19359.66
E05011098,2025,16013.0,0.823,19456.87
E05011099,2013,13039.333333333334,2.1686666666666667,7526.5
E05011099,2014,13153.666666666666,2.1686666666666667,7596.14
E05011099,2015,13401.333333333334,2.1686666666666667,7741.25
E05011099,2016,13543.0,2.1686666666666667,7831.94
E05011099,2017,13576.0,2.1686666666666667,7856.67
E05011099,2018,13647.333333333334,2.1686666666666667,7905.79
E05011099,2019,13720.666666666666,2.1686666666666667,7954.42
E05011099,2020,13733.666666666666,2.1686666666666667,7973.31
E05011099,2021,13721.333333333334,2.1686666666666667,7975.45
E05011099,2022,13699.333333333334,2.1686666666666667,7966.9
E05011099,2023,13663.333333333334,2.1686666666666667,7953.92
E05011099,2024,13656.666666666666,2.1686666666666667,7956.65
E05011099,2025,13673.333333333334,2.1686666666666667,7972.11
E05011100,2013,12811.5,2.0595,7134.01
E05011100,2014,12885.0,2.0595,7173.91
E05011100,2015,13093.5,2.0595,7298.56
E05011100,2016,13146.0,2.0595,7319.95
E05011100,2017,13143.5,2.0595,7325.53
E05011100,2018,13163.5,2.0595,7339.57
E05011100,2019,13217.0,2.0595,7371.92
E05011100,2020,13203.0,2.0595,7361.79
E05011100,2021,13183.0,2.0595,7347.16
E05011100,2022,13152.5,2.0595,7323.85
E05011100,2023,13100.5,2.0595,7292.04
E05011100,2024,13097.0,2.0595,7286.67
E05011100,2025,13088.0,2.0595,7282.26
E05011101,2013,12225.0,3.234,3780.15
E05011101,2014,12323.0,3.234,3810.45
E05011101,2015,12549.0,3.234,3880.33
E05011101,2016,12648.0,3.234,3910.95
E05011101,2017,12651.0,3.234,3911.87
E05011101,2018,12693.0,3.234,3924.86
E05011101,2019,12742.0,3.234,3940.01
E05011101,2020,12753.0,3.234,3943.41
E05011101,2021,12743.0,3.234,3940.32
E05011101,2022,12736.0,3.234,3938.16
E05011101,2023,12713.0,3.234,3931.05
E05011101,2024,12710.0,3.234,3930.12
E05011101,2025,12742.0,3.234,3940.01
E05011102,2013,13812.25,0.93125,15200.61
E05011102,2014,13961.0,0.93125,15361.07
E05011102,2015,14265.5,0.93125,15662.05
E05011102,2016,14381.25,0.93125,15786.58
E05011102,2017,14584.5,0.93125,15984.57
E05011102,2018,14804.5,0.93125,16200.36
E05011102,2019,15040.25,0.93125,16433.04
E05011102,2020,15227.25,0.93125,16616.1
E05011102,2021,15389.25,0.93125,16775.55
E05011102,2022,15550.0,0.93125,16931.39
E05011102,2023,15694.5,0.93125,17070.24
E05011102,2024,15888.25,0.93125,17262.68
E05011102,2025,15978.0,0.93125,17351.76
E05011103,2013,14119.6,1.365,11539.74
E05011103,2014,14287.2,1.365,11688.24
E05011103,2015,14526.4,1.365,11877.06
E05011103,2016,14655.0,1.365,11981.08
E05011103,2017,14708.8,1.365,12028.16
E05011103,2018,14790.4,1.365,12098.29
E05011103,2019,14890.6,1.365,12184.31
E05011103,2020,14906.0,1.365,12208.42
E05011103,2021,14904.2,1.365,12219.71
E05011103,2022,14878.6,1.365,12207.29
E05011103,2023,14843.4,1.365,12190.39
E05011103,2024,14851.2,1.365,12208.25
E05011103,2025,14930.8,1.365,12269.02
E05011104,2013,15600.0,1.12,14558.28
E05011104,2014,15883.0,1.12,14786.43
E05011104,2015,16335.333333333334,1.12,15203.25
E05011104,2016,16745.333333333332,1.12,15538.68
E05011104,2017,16982.333333333332,1.12,15738.67
E05011104,2018,17247.0,1.12,15961.09
E05011104,2019,17535.333333333332,1.12,16204.3
E05011104,2020,17605.0,1.12,16253.34
E05011104,2021,17623.0,1.12,16254.11
E05011104,2022,17625.0,1.12,16239.89
E05011104,2023,17598.0,1.12,16197.57
E05011104,2024,17651.0,1.12,16229.21
E05011104,2025,17804.666666666668,1.12,16359.94
E05011105,2013,15084.5,0.9035,16758.14
E05011105,2014,15229.5,0.9035,16931.54
E05011105,2015,15524.0,0.9035,17248.57
E05011105,2016,15618.5,0.9035,17354.66
E05011105,2017,15788.0,0.9035,17535.21
E05011105,2018,16001.0,0.9035,17761.96
E05011105,2019,16225.5,0.9035,18003.14
E05011105,2020,16258.0,0.9035,18042.47
E05011105,2021,16274.5,0.9035,18065.83
E05011105,2022,16258.0,0.9035,18051.28
E05011105,2023,16239.5,0.9035,18035.04
E05011105,2024,16273.5,0.9035,18077.32
E05011105,2025,16355.5,0.9035,18160.36
E05011106,2013,14886.5,1.412,10579.84
E05011106,2014,15570.0,1.412,11060.33
E05011106,2015,15777.5,1.412,11205.93
E05011106,2016,16187.0,1.412,11508.13
E05011106,2017,16339.0,1.412,11620.83
E05011106,2018,16529.0,1.412,11760.78
E05011106,2019,16744.5,1.412,11919.02
E05011106,2020,17009.0,1.412,12100.28
E05011106,2021,17239.5,1.412,12257.19
E05011106,2022,17461.0,1.412,12407.54
E05011106,2023,17655.0,1.412,12538.57
E05011106,2024,17914.5,1.412,12716.25
E05011106,2025,18318.5,1.412,12997.81
E05011107,2013,13375.0,0.951,14486.14
E05011107,2014,13580.333333333334,0.951,14708.11
E05011107,2015,13935.0,0.951,15050.54
E05011107,2016,14064.0,0.951,15187.53
E05011107,2017,14296.0,0.951,15406.8
E05011107,2018,14546.0,0.951,15644.82
E05011107,2019,14818.333333333334,0.951,15906.89
E05011107,2020,15029.666666666666,0.951,16107.39
E05011107,2021,15214.333333333334,0.951,16284.07
E05011107,2022,15387.333333333334,0.951,16444.45
E05011107,2023,15549.0,0.951,16594.03
E05011107,2024,15761.666666666666,0.951,16798.25
E05011107,2025,15859.0,0.951,16891.42
E05011108,2013,14986.333333333334,1.3826666666666665,10845.35
E05011108,2014,15204.0,1.3826666666666665,11000.54
E05011108,2015,15383.333333333334,1.3826666666666665,11131.07
E05011108,2016,15510.666666666666,1.3826666666666665,11223.18
E05011108,2017,15582.0,1.3826666666666665,11274.9
E05011108,2018,15706.0,1.3826666666666665,11364.52
E05011108,2019,15854.666666666666,1.3826666666666665,11471.88
E05011108,2020,16149.333333333334,1.3826666666666665,11676.89
E05011108,2021,16424.333333333332,1.3826666666666665,11867.56
E05011108,2022,16690.666666666668,1.3826666666666665,12052.26
E05011108,2023,16935.666666666668,1.3826666666666665,12221.55
E05011108,2024,17236.0,1.3826666666666665,12430.7
E05011108,2025,17723.333333333332,1.3826666666666665,12773.53
E05011109,2013,13754.5,1.21875,11504.15
E05011109,2014,13929.0,1.21875,11643.16
E05011109,2015,14289.0,1.21875,11964.12
E05011109,2016,14392.5,1.21875,12051.54
E05011109,2017,14577.75,1.21875,12210.4
E05011109,2018,14812.0,1.21875,12409.83
E05011109,2019,15064.25,1.21875,12623.64
E05011109,2020,15410.75,1.21875,12888.79
E05011109,2021,15726.5,1.21875,13127.7
E05011109,2022,16039.75,1.21875,13364.12
E05011109,2023,16334.5,1.21875,13585.6
E05011109,2024,16681.5,1.21875,13849.73
E05011109,2025,17040.0,1.21875,14122.73
E05011110,2013,14288.5,0.9035,15866.14
E05011110,2014,14323.0,0.9035,15902.22
E05011110,2015,14475.0,0.9035,16070.74
E05011110,2016,14563.0,0.9035,16167.79
E05011110,2017,14623.0,0.9035,16236.49
E05011110,2018,14712.5,0.9035,16337.23
E05011110,2019,14805.0,0.9035,16441.03
E05011110,2020,14850.0,0.9035,16493.56
E05011110,2021,14883.0,0.9035,16532.49
E05011110,2022,14920.5,0.9035,16577.38
E05011110,2023,14940.0,0.9035,16601.83
E05011110,2024,15005.5,0.9035,16677.18
E05011110,2025,15041.0,0.9035,16717.74
E05011111,2013,14180.0,1.7875,8518.6
E05011111,2014,14281.0,1.7875,8577.02
E05011111,2015,14505.0,1.7875,8705.2
E05011111,2016,14625.5,1.7875,8773.54
E05011111,2017,14684.0,1.7875,8811.69
E05011111,2018,14777.0,1.7875,8872.04
E05011111,2019,14880.5,1.7875,8939.54
E05011111,2020,14850.5,1.7875,8924.35
E05011111,2021,14799.5,1.7875,8896.25
E05011111,2022,14754.5,1.7875,8872.21
E05011111,2023,14684.0,1.7875,8833.88
E05011111,2024,14661.5,1.7875,8824.37
E05011111,2025,14654.0,1.7875,8824.16
E05011112,2013,14421.666666666666,1.6096666666666666,9124.49
E05011112,2014,14829.666666666666,1.6096666666666666,9396.38
E05011112,2015,15081.333333333334,1.6096666666666666,9546.55
E05011112,2016,15340.333333333334,1.6096666666666666,9693.98
E05011112,2017,15544.0,1.6096666666666666,9806.89
E05011112,2018,15792.333333333334,1.6096666666666666,9948.86
E05011112,2019,16071.0,1.6096666666666666,10109.28
E05011112,2020,16598.666666666668,1.6096666666666666,10458.0
E05011112,2021,17102.0,1.6096666666666666,10791.84
E05011112,2022,17591.333333333332,1.6096666666666666,11117.0
E05011112,2023,18052.666666666668,1.6096666666666666,11424.54
E05011112,2024,18575.666666666668,1.6096666666666666,11771.52
E05011112,2025,19189.33333333333,1.6096666666666666,12179.57
E05011113,2013,14552.5,1.3605,10675.63
E05011113,2014,14709.0,1.3605,10789.32
E05011113,2015,14963.5,1.3605,10976.46
E05011113,2016,15070.0,1.3605,11053.29
E05011113,2017,15118.5,1.3605,11088.71
E05011113,2018,15189.5,1.3605,11140.34
E05011113,2019,15292.5,1.3605,11215.51
E05011113,2020,15283.0,1.3605,11208.26
E05011113,2021,15255.5,1.3605,11187.87
E05011113,2022,15207.5,1.3605,11152.34
E05011113,2023,15146.5,1.3605,11107.38
E05011113,2024,15132.5,1.3605,11096.98
E05011113,2025,15328.5,1.3605,11237.89
E05011114,2013,15395.0,1.763,8732.27
E05011114,2014,15792.0,1.763,8957.46
E05011114,2015,16239.0,1.763,9211.0
E05011114,2016,16985.0,1.763,9634.15
E05011114,2017,18155.0,1.763,10297.79
E05011114,2018,19322.0,1.763,10959.73
E05011114,2019,20530.0,1.763,11644.92
E05011114,2020,20992.0,1.763,11906.98
E05011114,2021,21345.0,1.763,12107.2
E05011114,2022,21668.0,1.763,12290.41
E05011114,2023,21963.0,1.763,12457.74
E05011114,2024,22373.0,1.763,12690.3
E05011114,2025,22868.0,1.763,12971.07
E05011115,2013,14768.0,1.0097999999999998,14950.61
E05011115,2014,14859.4,1.0097999999999998,15032.76
E05011115,2015,15086.2,1.0097999999999998,15258.39
E05011115,2016,15207.4,1.0097999999999998,15376.49
E05011115,2017,15315.2,1.0097999999999998,15488.1
E05011115,2018,15459.6,1.0097999999999998,15635.62
E05011115,2019,15613.0,1.0097999999999998,15790.71
E05011115,2020,15650.6,1.0097999999999998,15833.55
E05011115,2021,15668.8,1.0097999999999998,15857.17
E05011115,2022,15679.2,1.0097999999999998,15874.04
E05011115,2023,15673.4,1.0097999999999998,15874.5
E05011115,2024,15715.6,1.0097999999999998,15923.84
E05011115,2025,15865.8,1.0097999999999998,16057.6
E05011116,2013,14995.666666666666,1.2046666666666666,12735.48
E05011116,2014,15209.0,1.2046666666666666,12903.93
E05011116,2015,15661.333333333334,1.2046666666666666,13302.54
