New ward code,Year,Population,Square Kilometres,Population per square kilometre
E05009368,2025,14668.5,0.8180000000000001,18443.60902255639
E05009369,2013,12670.0,0.9464999999999999,14317.541820060713
E05009369,2014,12894.0,0.9464999999999999,14568.492683731978
E05009369,2015,13068.0,0.9464999999999999,14773.660358672954
E05009369,2016,13254.5,0.9464999999999999,14965.051274874953
E05009369,2017,13314.5,0.9464999999999999,15013.382060611279
E05009369,2018,13418.0,0.9464999999999999,15114.02828909126
E05009369,2019,13548.0,0.9464999999999999,15243.065871529347
E05009369,2020,13621.0,0.9464999999999999,15323.074770178046
E05009369,2021,13668.5,0.9464999999999999,15374.069768276318
E05009369,2022,13704.0,0.9464999999999999,15410.895103590317
E05009369,2023,13716.5,0.9464999999999999,15421.682921053198
E05009369,2024,13705.0,0.9464999999999999,15412.612040445792
E05009369,2025,13690.5,0.9464999999999999,15390.787028066625
E05009370,2013,15302.0,0.927,16507.011866235167
E05009370,2014,15637.0,0.927,16868.392664509167
E05009370,2015,15770.0,0.927,17011.866235167206
E05009370,2016,16222.0,0.927,17499.460625674215
E05009370,2017,16438.0,0.927,17732.470334412083
E05009370,2018,16705.0,0.927,18020.49622437972
E05009370,2019,17000.0,0.927,18338.727076591153
E05009370,2020,17125.0,0.927,18473.570658036675
E05009370,2021,17210.0,0.927,18565.264293419634
E05009370,2022,17274.0,0.927,18634.30420711974
E05009370,2023,17328.0,0.927,18692.556634304205
E05009370,2024,17350.0,0.927,18716.289104638618
E05009370,2025,17369.0,0.927,18736.785329018338
E05009371,2013,15339.0,0.889,17254.21822272216
E05009371,2014,15772.0,0.889,17741.282339707537
E05009371,2015,15984.0,0.889,17979.752530933634
E05009371,2016,16219.0,0.889,18244.094488188977
E05009371,2017,16429.0,0.889,18480.31496062992
E05009371,2018,16689.0,0.889,18772.778402699663
E05009371,2019,16973.0,0.889,19092.238470191227
E05009371,2020,17225.0,0.889,19375.70303712036
E05009371,2021,17459.0,0.889,19638.920134983127
E05009371,2022,17640.0,0.889,19842.51968503937
E05009371,2023,17810.0,0.889,20033.745781777277
E05009371,2024,17937.0,0.889,20176.60292463442
E05009371,2025,18012.0,0.889,20260.967379077614
E05009372,2013,14277.0,0.8535,16748.377727989377
E05009372,2014,14874.5,0.8535,17480.35017840843
E05009372,2015,15009.0,0.8535,17639.266450916934
E05009372,2016,15322.0,0.8535,17994.602107708903
E05009372,2017,15454.5,0.8535,18142.517218488094
E05009372,2018,15628.0,0.8535,18337.81221475396
E05009372,2019,15819.5,0.8535,18553.337897269936
E05009372,2020,15939.0,0.8535,18693.83661106962
E05009372,2021,16034.0,0.8535,18806.991121068793
E05009372,2022,16112.0,0.8535,18900.485436893203
E05009372,2023,16174.5,0.8535,18975.124470998257
E05009372,2024,16208.5,0.8535,19016.47788565264
E05009372,2025,16204.0,0.8535,19008.777279893784
E05009373,2013,13250.0,1.018,13015.717092337918
E05009373,2014,13403.0,1.018,13166.011787819254
E05009373,2015,13512.0,1.018,13273.084479371317
E05009373,2016,13654.0,1.018,13412.573673870334
E05009373,2017,13787.0,1.018,13543.222003929273
E05009373,2018,13986.0,1.018,13738.703339882122
E05009373,2019,14214.0,1.018,13962.671905697445
E05009373,2020,14302.0,1.018,14049.115913555992
E05009373,2021,14373.0,1.018,14118.8605108055
E05009373,2022,14456.0,1.018,14200.392927308447
E05009373,2023,14514.0,1.018,14257.367387033399
E05009373,2024,14559.0,1.018,14301.57170923379
E05009373,2025,14579.0,1.018,14321.218074656188
E05009374,2013,13019.5,1.218,12315.376243781095
E05009374,2014,13204.0,1.218,12495.633047995318
E05009374,2015,13340.0,1.218,12607.363001170617
E05009374,2016,13458.5,1.218,12716.88890108282
E05009374,2017,13479.0,1.218,12736.07605355575
E05009374,2018,13536.5,1.218,12794.657228563066
E05009374,2019,13605.5,1.218,12860.600490196079
E05009374,2020,13772.5,1.218,12967.346173544045
E05009374,2021,13917.5,1.218,13055.878694761486
E05009374,2022,14050.0,1.218,13128.863952297335
E05009374,2023,14183.0,1.218,13201.840064383963
E05009374,2024,14273.5,1.218,13241.202077846065
E05009374,2025,14461.5,1.218,13349.77227831431
E05009375,2013,14126.333333333334,1.028,14055.35975547186
E05009375,2014,14434.666666666666,1.028,14362.68681049174
E05009375,2015,14914.666666666666,1.028,14788.455812196727
E05009375,2016,15181.333333333334,1.028,15045.135051885964
E05009375,2017,15498.0,1.028,15324.94292527002
E05009375,2018,15839.333333333334,1.028,15630.016468677539
E05009375,2019,16215.0,1.028,15965.847993120638
E05009375,2020,16539.666666666668,1.028,16268.544726979168
E05009375,2021,16857.333333333332,1.028,16566.72075016462
E05009375,2022,17145.666666666668,1.028,16835.556391426653
E05009375,2023,17412.666666666668,1.028,17084.661104545452
E05009375,2024,17656.0,1.028,17309.64228768645
E05009375,2025,17746.666666666668,1.028,17396.330964462104
E05009376,2013,13852.0,0.8565,16226.318900546772
E05009376,2014,14091.5,0.8565,16505.09621857708
E05009376,2015,14401.0,0.8565,16852.045465740604
E05009376,2016,14578.5,0.8565,17055.719751079585
E05009376,2017,14682.0,0.8565,17171.089683595223
E05009376,2018,14846.0,0.8565,17356.82355548988
E05009376,2019,15005.5,0.8565,17537.678767876787
E05009376,2020,15103.0,0.8565,17645.945191534076
E05009376,2021,15177.0,0.8565,17727.281496806398
E05009376,2022,15239.0,0.8565,17793.620593402622
E05009376,2023,15280.0,0.8565,17836.785544226062
E05009376,2024,15302.5,0.8565,17857.874406843668
E05009376,2025,15316.5,0.8565,17871.767400620658
E05009377,2013,15024.0,0.9903333333333334,15730.891350708285
E05009377,2014,15458.0,0.9903333333333334,16195.498063717701
E05009377,2015,16205.666666666666,0.9903333333333334,16950.0594286135
E05009377,2016,16550.333333333332,0.9903333333333334,17309.515416665967
E05009377,2017,16932.333333333332,0.9903333333333334,17668.702836862783
E05009377,2018,17332.666666666668,0.9903333333333334,18045.65441634767
E05009377,2019,17781.0,0.9903333333333334,18469.98331828765
E05009377,2020,18115.333333333332,0.9903333333333334,18792.595884987066
E05009377,2021,18415.0,0.9903333333333334,19079.45683387104
E05009377,2022,18683.666666666668,0.9903333333333334,19334.94375066117
E05009377,2023,18920.333333333332,0.9903333333333334,19557.184500077685
E05009377,2024,19131.333333333332,0.9903333333333334,19752.634979399605
E05009377,2025,19185.666666666668,0.9903333333333334,19799.3192157817
E05009378,2013,15535.0,0.8390000000000001,18516.090584028603
E05009378,2014,16071.0,0.8390000000000001,19154.946364719905
E05009378,2015,17081.0,0.8390000000000001,20358.76042908224
E05009378,2016,17523.0,0.8390000000000001,20885.578069129915
E05009378,2017,17751.0,0.8390000000000001,21157.33015494636
E05009378,2018,17961.0,0.8390000000000001,21407.62812872467
E05009378,2019,18219.0,0.8390000000000001,21715.13706793802
E05009378,2020,18426.0,0.8390000000000001,21961.859356376637
E05009378,2021,18587.0,0.8390000000000001,22153.754469606673
E05009378,2022,18742.0,0.8390000000000001,22338.498212157327
E05009378,2023,18848.0,0.8390000000000001,22464.839094159714
E05009378,2024,18942.0,0.8390000000000001,22576.877234803334
E05009378,2025,18903.0,0.8390000000000001,22530.393325387362
E05009379,2013,12977.0,1.3615,10983.62388609313
E05009379,2014,13204.0,1.3615,11181.757701679759
E05009379,2015,13533.0,1.3615,11508.29358018492
E05009379,2016,13695.0,1.3615,11662.911191890964
E05009379,2017,13794.0,1.3615,11768.529030411311
E05009379,2018,13945.0,1.3615,11921.473431797425
E05009379,2019,14092.0,1.3615,12069.46855104474
E05009379,2020,14188.5,1.3615,12172.336114537582
E05009379,2021,14254.0,1.3615,12249.332899111301
E05009379,2022,14315.0,1.3615,12324.123399109481
E05009379,2023,14352.0,1.3615,12374.432206175414
E05009379,2024,14368.5,1.3615,12409.872547342937
E05009379,2025,14372.5,1.3615,12425.524250330214
E05009380,2013,14300.5,0.9865,14558.616528946128
E05009380,2014,14555.5,0.9865,14819.592814544612
E05009380,2015,14914.5,0.9865,15199.387701928088
E05009380,2016,15224.5,0.9865,15509.812071432707
E05009380,2017,15330.5,0.9865,15624.340347568592
E05009380,2018,15499.5,0.9865,15803.528003176256
E05009380,2019,15667.0,0.9865,15980.504582413127
E05009380,2020,15800.5,0.9865,16120.478072243313
E05009380,2021,15894.5,0.9865,16220.76333573207
E05009380,2022,15992.5,0.9865,16324.888127910534
E05009380,2023,16055.5,0.9865,16392.832845314606
E05009380,2024,16108.0,0.9865,16449.86744915093
E05009380,2025,16139.5,0.9865,16483.399091788877
E05009381,2013,14224.333333333334,0.9289999999999999,15523.301201375636
E05009381,2014,14702.333333333334,0.9289999999999999,16085.0482670871
E05009381,2015,14853.0,0.9289999999999999,16247.47393024092
E05009381,2016,15133.333333333334,0.9289999999999999,16550.72239279359
E05009381,2017,15241.333333333334,0.9289999999999999,16667.54234318959
E05009381,2018,15375.666666666666,0.9289999999999999,16815.02295798412
E05009381,2019,15526.666666666666,0.9289999999999999,16980.31168459971
E05009381,2020,15617.333333333334,0.9289999999999999,17084.16267898468
E05009381,2021,15689.0,0.9289999999999999,17167.315068366846
E05009381,2022,15741.666666666666,0.9289999999999999,17230.261896200405
E05009381,2023,15782.333333333334,0.9289999999999999,17279.095326344515
E05009381,2024,15796.0,0.9289999999999999,17298.330936114104
E05009381,2025,15794.333333333334,0.9289999999999999,17294.43176684277
E05009382,2013,14045.5,0.8195000000000001,17234.54525896028
E05009382,2014,14299.5,0.8195000000000001,17536.724422142222
E05009382,2015,14418.5,0.8195000000000001,17682.197162527424
E05009382,2016,14712.0,0.8195000000000001,18020.797728567442
E05009382,2017,14829.0,0.8195000000000001,18149.94303237458
E05009382,2018,14990.5,0.8195000000000001,18333.28182005503
E05009382,2019,15173.0,0.8195000000000001,18541.55454953153
E05009382,2020,15266.5,0.8195000000000001,18652.515666096988
E05009382,2021,15323.5,0.8195000000000001,18718.727652327794
E05009382,2022,15369.0,0.8195000000000001,18772.208283335152
E05009382,2023,15398.5,0.8195000000000001,18804.845732882437
E05009382,2024,15402.0,0.8195000000000001,18806.178260184475
E05009382,2025,15421.0,0.8195000000000001,18829.769069003552
E05009383,2013,13654.666666666666,0.9996666666666667,13654.554917753361
E05009383,2014,13982.666666666666,0.9996666666666667,13983.684227023785
E05009383,2015,14212.0,0.9996666666666667,14214.39036073818
E05009383,2016,14517.0,0.9996666666666667,14517.100527634087
E05009383,2017,14761.666666666666,0.9996666666666667,14765.680620376865
E05009383,2018,15052.666666666666,0.9996666666666667,15059.909119186574
E05009383,2019,15354.333333333334,0.9996666666666667,15364.88534483237
E05009383,2020,15610.0,0.9996666666666667,15624.71892435295
E05009383,2021,15843.666666666666,0.9996666666666667,15863.793887207396
E05009383,2022,16072.0,0.9996666666666667,16097.251536476882
E05009383,2023,16272.333333333334,0.9996666666666667,16302.785867787175
E05009383,2024,16451.666666666668,0.9996666666666667,16487.097291130405
E05009383,2025,16585.666666666668,0.9996666666666667,16623.826223748587
E05009384,2013,13117.5,1.087,12211.03896381218
E05009384,2014,13524.5,1.087,12604.379830758495
E05009384,2015,13743.5,1.087,12814.197785527776
E05009384,2016,14033.0,1.087,13086.141141641321
E05009384,2017,14434.5,1.087,13483.303053675712
E05009384,2018,14892.5,1.087,13935.010629910837
E05009384,2019,15375.5,1.087,14409.307941128489
E05009384,2020,15668.0,1.087,14699.582234681442
E05009384,2021,15920.0,1.087,14950.876914259456
E05009384,2022,16156.0,1.087,15186.78320704709
E05009384,2023,16361.5,1.087,15393.705162404027
E05009384,2024,16518.0,1.087,15555.132466028275
E05009384,2025,16679.0,1.087,15718.56147282988
E05009385,2013,12709.666666666666,0.8683333333333333,15532.387430602272
E05009385,2014,12916.666666666666,0.8683333333333333,15780.680515746411
E05009385,2015,13067.666666666666,0.8683333333333333,15966.61626907785
E05009385,2016,13237.0,0.8683333333333333,16157.412460403526
E05009385,2017,13283.0,0.8683333333333333,16198.059950519879
E05009385,2018,13370.666666666666,0.8683333333333333,16291.374664637618
E05009385,2019,13480.666666666666,0.8683333333333333,16410.17125517687
E05009385,2020,13550.0,0.8683333333333333,16492.53673817113
E05009385,2021,13591.333333333334,0.8683333333333333,16540.110182596196
E05009385,2022,13624.0,0.8683333333333333,16577.300855577065
E05009385,2023,13634.0,0.8683333333333333,16586.83355785569
E05009385,2024,13621.333333333334,0.8683333333333333,16573.763832207307
E05009385,2025,13618.0,0.8683333333333333,16568.108955040672
E05009386,2013,13748.0,0.804,17099.50248756219
E05009386,2014,13961.0,0.804,17364.427860696516
E05009386,2015,14051.0,0.804,17476.36815920398
E05009386,2016,14168.0,0.804,17621.89054726368
E05009386,2017,14189.0,0.804,17648.009950248754
E05009386,2018,14263.0,0.804,17740.04975124378
E05009386,2019,14338.0,0.804,17833.333333333332
E05009386,2020,14352.0,0.804,17850.746268656716
E05009386,2021,14351.0,0.804,17849.50248756219
E05009386,2022,14325.0,0.804,17817.164179104475
E05009386,2023,14298.0,0.804,17783.582089552237
E05009386,2024,14247.0,0.804,17720.149253731342
E05009386,2025,14226.0,0.804,17694.02985074627
E05009387,2013,12669.0,0.9119999999999999,13906.759743220962
E05009387,2014,13024.5,0.9119999999999999,14279.572591365944
E05009387,2015,13568.5,0.9119999999999999,14901.343650621808
E05009387,2016,13889.5,0.9119999999999999,15255.120037062887
E05009387,2017,14615.5,0.9119999999999999,16060.320937507182
E05009387,2018,15408.5,0.9119999999999999,16938.3182352066
E05009387,2019,16237.0,0.9119999999999999,17856.98128590316
E05009387,2020,16562.0,0.9119999999999999,18200.22668358528
E05009387,2021,16829.0,0.9119999999999999,18479.316030061582
E05009387,2022,17075.0,0.9119999999999999,18735.324536139342
E05009387,2023,17285.0,0.9119999999999999,18951.79042534018
E05009387,2024,17459.5,0.9119999999999999,19130.25294452784
E05009387,2025,17611.5,0.9119999999999999,19283.679265709692
E05009388,2013,9790.0,0.617,15869.728941386697
E05009388,2014,9855.0,0.617,15972.436899709628
E05009388,2015,10316.5,0.617,16710.17750857323
E05009388,2016,10205.0,0.617,16527.772011194473
E05009388,2017,10243.0,0.617,16589.13137736667
E05009388,2018,10301.5,0.617,16683.74436663207
E05009388,2019,10351.5,0.617,16764.623106334337
E05009388,2020,10469.0,0.617,16950.85995085995
E05009388,2021,10625.0,0.617,17199.59794505249
E05009388,2022,10793.0,0.617,17467.729177889607
E05009388,2023,10956.5,0.617,17728.422394197794
E05009388,2024,11116.0,0.617,17982.535573979425
E05009388,2025,11208.0,0.617,18129.524760540804
E05009389,2013,8731.5,0.7535000000000001,12450.427763866757
E05009389,2014,8771.0,0.7535000000000001,12489.877835951134
E05009389,2015,8817.5,0.7535000000000001,12546.213673268077
E05009389,2016,8786.5,0.7535000000000001,12485.467410273919
E05009389,2017,8813.0,0.7535000000000001,12522.007549889975
E05009389,2018,8881.5,0.7535000000000001,12620.491881022837
E05009389,2019,8937.0,0.7535000000000001,12703.834699142575
E05009389,2020,8937.0,0.7535000000000001,12704.216936034602
E05009389,2021,8958.0,0.7535000000000001,12732.322255102816
E05009389,2022,8980.0,0.7535000000000001,12762.621405265952
E05009389,2023,9003.0,0.7535000000000001,12793.585438955914
E05009389,2024,9023.0,0.7535000000000001,12822.554822065405
E05009389,2025,9023.5,0.7535000000000001,12823.84285605888
E05009390,2013,8939.5,0.9755,9154.463320838186
E05009390,2014,8979.0,0.9755,9196.434451142293
E05009390,2015,8980.0,0.9755,9197.798997011294
E05009390,2016,9036.0,0.9755,9250.557743613123
E05009390,2017,9067.5,0.9755,9284.963189976865
E05009390,2018,9130.5,0.9755,9351.562631916653
E05009390,2019,9180.5,0.9755,9404.376783513162
E05009390,2020,9179.5,0.9755,9404.687579149992
E05009390,2021,9199.0,0.9755,9425.801103456426
E05009390,2022,9229.5,0.9755,9457.7027717272
E05009390,2023,9252.0,0.9755,9481.56966043598
E05009390,2024,9272.0,0.9755,9503.097403035983
E05009390,2025,9274.0,0.9755,9504.620248889789
E05009391,2013,7510.0,0.7565,10384.71143174251
E05009391,2014,7492.5,0.7565,10360.30953261808
E05009391,2015,7534.5,0.7565,10410.069059070169
E05009391,2016,7475.0,0.7565,10324.11518066346
E05009391,2017,7489.0,0.7565,10351.445924281663
E05009391,2018,7542.5,0.7565,10434.147243803181
E05009391,2019,7597.0,0.7565,10519.006659267481
E05009391,2020,7629.0,0.7565,10575.22505857689
E05009391,2021,7684.0,0.7565,10665.094339622643
E05009391,2022,7740.5,0.7565,10757.414601060551
E05009391,2023,7800.5,0.7565,10853.619435195462
E05009391,2024,7856.5,0.7565,10944.860648661981
E05009391,2025,7861.0,0.7565,10952.213589838451
E05009392,2013,8133.333333333333,0.6093333333333334,15172.570093908003
E05009392,2014,8215.0,0.6093333333333334,15256.606326079234
E05009392,2015,8231.0,0.6093333333333334,15263.603177080067
E05009392,2016,8247.666666666666,0.6093333333333334,15211.99849656419
E05009392,2017,8265.666666666666,0.6093333333333334,15240.256599715625
E05009392,2018,8301.0,0.6093333333333334,15309.971843327112
E05009392,2019,8334.0,0.6093333333333334,15372.568781021184
E05009392,2020,8359.0,0.6093333333333334,15391.068563883106
E05009392,2021,8417.333333333334,0.6093333333333334,15466.515508330116
E05009392,2022,8482.666666666666,0.6093333333333334,15552.487315252782
E05009392,2023,8538.666666666666,0.6093333333333334,15619.799224924049
E05009392,2024,8592.333333333334,0.6093333333333334,15687.49765569074
E05009392,2025,8738.0,0.6093333333333334,15846.647579589693
E05009393,2013,8692.0,0.7185,13506.756316395473
E05009393,2014,8728.0,0.7185,13538.287241207014
E05009393,2015,8789.0,0.7185,13627.337012013642
E05009393,2016,8713.5,0.7185,13464.53259759727
E05009393,2017,8743.5,0.7185,13511.359735830201
E05009393,2018,8803.0,0.7185,13600.380178575306
E05009393,2019,8837.5,0.7185,13648.836653559556
E05009393,2020,8823.0,0.7185,13619.267450196607
E05009393,2021,8838.5,0.7185,13638.066737633333
E05009393,2022,8864.5,0.7185,13679.164041624123
E05009393,2023,8886.5,0.7185,13710.42123786144
E05009393,2024,8904.0,0.7185,13736.96639221394
E05009393,2025,8914.0,0.7185,13758.227064369663
E05009394,2013,8877.0,0.8290000000000001,10970.605239573688
E05009394,2014,9004.0,0.8290000000000001,11105.678756199457
E05009394,2015,9073.0,0.8290000000000001,11191.049594183469
E05009394,2016,9122.5,0.8290000000000001,11222.878064802828
E05009394,2017,9132.0,0.8290000000000001,11231.640164615412
E05009394,2018,9149.5,0.8290000000000001,11251.507414084455
E05009394,2019,9175.5,0.8290000000000001,11282.471638916177
E05009394,2020,9206.5,0.8290000000000001,11309.787156252367
E05009394,2021,9271.0,0.8290000000000001,11375.969954268541
E05009394,2022,9338.5,0.8290000000000001,11444.422233484582
E05009394,2023,9402.5,0.8290000000000001,11509.008071743545
E05009394,2024,9469.5,0.8290000000000001,11579.965400443789
E05009394,2025,9672.5,0.8290000000000001,11791.021207090529
E05009395,2013,8733.0,0.47050000000000003,18580.465381173217
E05009395,2014,8728.0,0.47050000000000003,18570.195897630605
E05009395,2015,8778.0,0.47050000000000003,18676.581328704833
E05009395,2016,8639.5,0.47050000000000003,18383.31118523943
E05009395,2017,8911.5,0.47050000000000003,18974.344371220133
E05009395,2018,9216.0,0.47050000000000003,19635.040092569994
E05009395,2019,9518.5,0.47050000000000003,20292.833961615997
E05009395,2020,9514.5,0.47050000000000003,20285.5748108372
E05009395,2021,9544.5,0.47050000000000003,20350.6743868594
E05009395,2022,9587.5,0.47050000000000003,20442.952838120036
E05009395,2023,9621.5,0.47050000000000003,20516.19522866777
E05009395,2024,9650.0,0.47050000000000003,20577.455048409407
E05009395,2025,9679.0,0.47050000000000003,20639.544291667797
E05009396,2013,8690.0,0.9490000000000001,9157.007376185458
E05009396,2014,8937.0,0.9490000000000001,9417.281348788198
E05009396,2015,9004.0,0.9490000000000001,9487.881981032666
E05009396,2016,9217.0,0.9490000000000001,9712.328767123287
E05009396,2017,9243.0,0.9490000000000001,9739.726027397259
E05009396,2018,9270.0,0.9490000000000001,9768.177028451
E05009396,2019,9302.0,0.9490000000000001,9801.896733403582
E05009396,2020,9394.0,0.9490000000000001,9898.840885142254
E05009396,2021,9533.0,0.9490000000000001,10045.31085353003
E05009396,2022,9683.0,0.9490000000000001,10203.371970495258
E05009396,2023,9827.0,0.9490000000000001,10355.110642781874
E05009396,2024,9959.0,0.9490000000000001,10494.204425711274
E05009396,2025,10381.0,0.9490000000000001,10938.883034773446
E05009397,2013,9780.5,0.8340000000000001,12517.875204083663
E05009397,2014,9865.5,0.8340000000000001,12646.736727102463
E05009397,2015,10261.0,0.8340000000000001,13276.767284183918
E05009397,2016,10295.5,0.8340000000000001,13291.151452647235
E05009397,2017,10319.5,0.8340000000000001,13328.679894297286
E05009397,2018,10371.0,0.8340000000000001,13398.949705522768
E05009397,2019,10414.0,0.8340000000000001,13457.90176747545
E05009397,2020,10530.0,0.8340000000000001,13648.908774029082
E05009397,2021,10676.5,0.8340000000000001,13880.563431574017
E05009397,2022,10839.5,0.8340000000000001,14132.490272075847
E05009397,2023,10997.0,0.8340000000000001,14379.123561085855
E05009397,2024,11151.0,0.8340000000000001,14622.074545813435
E05009397,2025,11236.5,0.8340000000000001,14754.86778745002
E05009398,2013,8581.0,0.727,11803.301237964237
E05009398,2014,8587.0,0.727,11811.554332874828
E05009398,2015,8607.0,0.727,11839.064649243466
E05009398,2016,8541.0,0.727,11748.28060522696
E05009398,2017,8548.0,0.727,11757.909215955984
E05009398,2018,8578.0,0.727,11799.17469050894
E05009398,2019,8604.0,0.727,11834.938101788171
E05009398,2020,8598.0,0.727,11826.68500687758
E05009398,2021,8603.0,0.727,11833.56258596974
E05009398,2022,8625.0,0.727,11863.823933975242
E05009398,2023,8642.0,0.727,11887.207702888583
E05009398,2024,8659.0,0.727,11910.591471801927
E05009398,2025,8667.0,0.727,11921.59559834938
E05009399,2013,8694.333333333334,0.5803333333333334,15901.731656847585
E05009399,2014,8696.666666666666,0.5803333333333334,15902.477978442153
E05009399,2015,8748.333333333334,0.5803333333333334,15977.212365302183
E05009399,2016,8656.666666666666,0.5803333333333334,15806.87173204081
E05009399,2017,8655.333333333334,0.5803333333333334,15804.195768682961
E05009399,2018,8687.666666666666,0.5803333333333334,15865.545343236661
E05009399,2019,8712.333333333334,0.5803333333333334,15913.62515484009
E05009399,2020,8691.666666666666,0.5803333333333334,15876.784473664857
E05009399,2021,8697.0,0.5803333333333334,15888.772133578177
E05009399,2022,8709.0,0.5803333333333334,15909.84205012573
E05009399,2023,8715.666666666666,0.5803333333333334,15919.8767150804
E05009399,2024,8721.0,0.5803333333333334,15929.993484200624
E05009399,2025,8724.0,0.5803333333333334,15935.466449622554
E05009400,2013,7511.0,0.488,15391.393442622952
E05009400,2014,7517.0,0.488,15403.688524590165
E05009400,2015,7519.0,0.488,15407.786885245901
E05009400,2016,7445.0,0.488,15256.147540983608
E05009400,2017,7473.0,0.488,15313.524590163935
E05009400,2018,7515.0,0.488,15399.590163934427
E05009400,2019,7549.0,0.488,15469.262295081968
E05009400,2020,7545.0,0.488,15461.065573770493
E05009400,2021,7569.0,0.488,15510.245901639344
E05009400,2022,7604.0,0.488,15581.967213114754
E05009400,2023,7626.0,0.488,15627.04918032787
E05009400,2024,7646.0,0.488,15668.032786885246
E05009400,2025,7657.0,0.488,15690.573770491803
E05009401,2013,9683.0,0.605,16004.95867768595
E05009401,2014,9663.0,0.605,15971.900826446281
E05009401,2015,9791.0,0.605,16183.471074380166
E05009401,2016,9628.0,0.605,15914.04958677686
E05009401,2017,9658.0,0.605,15963.636363636364
E05009401,2018,9709.0,0.605,16047.933884297521
E05009401,2019,9753.0,0.605,16120.661157024793
E05009401,2020,9735.0,0.605,16090.909090909092
E05009401,2021,9758.0,0.605,16128.925619834712
E05009401,2022,9791.0,0.605,16183.471074380166
E05009401,2023,9815.0,0.605,16223.140495867769
E05009401,2024,9832.0,0.605,16251.239669421488
E05009401,2025,9855.0,0.605,16289.256198347108
E05009402,2013,8897.0,0.5880000000000001,15536.842168199264
E05009402,2014,8913.5,0.5880000000000001,15556.814784698721
E05009402,2015,8954.5,0.5880000000000001,15631.419876355721
E05009402,2016,8833.0,0.5880000000000001,15404.695851818193
E05009402,2017,8859.0,0.5880000000000001,15451.666327860617
E05009402,2018,8913.5,0.5880000000000001,15546.67451899506
E05009402,2019,8942.5,0.5880000000000001,15596.066461788654
E05009402,2020,8924.0,0.5880000000000001,15560.53666877922
E05009402,2021,8934.0,0.5880000000000001,15576.530307197434
E05009402,2022,8961.5,0.5880000000000001,15624.711516615447
E05009402,2023,8976.0,0.5880000000000001,15650.6750212252
E05009402,2024,8988.5,0.5880000000000001,15673.756681454553
E05009402,2025,9004.5,0.5880000000000001,15703.465985865809
E05009403,2013,7926.0,0.7264999999999999,11832.867868230147
E05009403,2014,7915.5,0.7264999999999999,11819.459859415465
E05009403,2015,7961.5,0.7264999999999999,11877.531406327913
E05009403,2016,7903.0,0.7264999999999999,11786.640045681932
E05009403,2017,7906.0,0.7264999999999999,11798.039416751113
E05009403,2018,7950.0,0.7264999999999999,11871.434115073429
E05009403,2019,7991.0,0.7264999999999999,11940.095747076517
E05009403,2020,7984.0,0.7264999999999999,11932.677459827246
E05009403,2021,7992.0,0.7264999999999999,11947.170213450434
E05009403,2022,8001.5,0.7264999999999999,11964.38035837797
E05009403,2023,8014.0,0.7264999999999999,11984.569278901059
E05009403,2024,8025.0,0.7264999999999999,12004.14595698821
E05009403,2025,8026.0,0.7264999999999999,12005.957551191108
E05009404,2013,9183.5,0.666,13858.393686312418
E05009404,2014,9191.5,0.666,13870.553330601506
E05009404,2015,9305.0,0.666,14045.82449451786
E05009404,2016,9188.0,0.666,13869.12138589608
E05009404,2017,9179.0,0.666,13855.356605170395
E05009404,2018,9198.0,0.666,13885.075400661524
E05009404,2019,9215.5,0.666,13911.218296291432
E05009404,2020,9179.0,0.666,13855.551304371449
E05009404,2021,9173.5,0.666,13847.696549975437
E05009404,2022,9167.5,0.666,13839.525975363758
E05009404,2023,9160.0,0.666,13829.045045697712
E05009404,2024,9156.0,0.666,13822.429800750271
E05009404,2025,9146.5,0.666,13808.73859821103
E05009405,2013,8494.0,0.7233333333333333,12331.959384055968
E05009405,2014,8534.333333333334,0.7233333333333333,12379.375570875418
E05009405,2015,8562.333333333334,0.7233333333333333,12412.407908875552
E05009405,2016,8512.666666666666,0.7233333333333333,12328.169827060441
E05009405,2017,8529.666666666666,0.7233333333333333,12351.524389720516
E05009405,2018,8581.666666666666,0.7233333333333333,12426.733149440062
E05009405,2019,8622.666666666666,0.7233333333333333,12488.328210690326
E05009405,2020,8618.333333333334,0.7233333333333333,12482.04708757259
E05009405,2021,8636.333333333334,0.7233333333333333,12506.81714945517
E05009405,2022,8657.333333333334,0.7233333333333333,12536.569121861567
E05009405,2023,8679.333333333334,0.7233333333333333,12567.267115161158
E05009405,2024,8698.666666666666,0.7233333333333333,12595.62981098981
E05009405,2025,8704.666666666666,0.7233333333333333,12605.035508865802
E05011095,2013,15395.0,1.7630000000000001,8732.274532047646
E05011095,2014,15792.0,1.7630000000000001,8957.45887691435
E05011095,2015,16239.0,1.7630000000000001,9211.00397050482
E05011095,2016,16985.0,1.7630000000000001,9634.146341463415
E05011095,2017,18155.0,1.7630000000000001,10297.787861599545
E05011095,2018,19322.0,1.7630000000000001,10959.72773681225
E05011095,2019,20530.0,1.7630000000000001,11644.923425978444
E05011095,2020,20992.0,1.7630000000000001,11906.976744186046
E05011095,2021,21345.0,1.7630000000000001,12107.203630175836
E05011095,2022,21668.0,1.7630000000000001,12290.414066931366
E05011095,2023,21963.0,1.7630000000000001,12457.742484401588
E05011095,2024,22373.0,1.7630000000000001,12690.300623936471
E05011095,2025,22868.0,1.7630000000000001,12971.072036301757
E05011096,2013,14545.0,0.9259999999999999,15692.768470601994
